file,type,offset,pointer_value,confidence,context_before,context_after
romfs/fight/send_comment.rtz,memory_address,0x84A0,0x00351855,0.30,18310051070000280100,280200550c0000000028
romfs/fight/send_comment.rtz,memory_address,0x84B0,0x003C1855,0.30,00550c00000000280300,07365f1b000c00000000
romfs/fight/send_comment.rtz,memory_address,0x84BC,0x04280000,0.50,3c0007365f1b000c0000,00550a00535034000103
romfs/fight/send_comment.rtz,memory_address,0x84C4,0x00345053,0.30,00000000280400550a00,0103280500555d26005b
romfs/fight/send_comment.rtz,memory_address,0x84DC,0x00411806,0.30,0152de00002806005516,42280400551606184000
romfs/fight/send_comment.rtz,memory_address,0x8508,0x00311801,0.30,5516060a00395f45005b,16064d510c0000200755
romfs/fight/send_comment.rtz,memory_address,0x8514,0x03165507,0.30,310016064d510c000020,531607518f0001160216
romfs/fight/send_comment.rtz,memory_address,0x8530,0x02163904,0.30,00511800002b55160216,160538355f0900160316
romfs/fight/send_comment.rtz,memory_address,0x855C,0x07510031,0.30,ab000701fc1e015b0318,0000280000550c000000
romfs/fight/send_comment.rtz,memory_address,0x8560,0x00280000,0.50,fc1e015b031831005107,00550c00000000280100
romfs/fight/send_comment.rtz,memory_address,0x8574,0x009B514D,0.30,00280100551831000a00,00511800002802005518
romfs/fight/send_comment.rtz,memory_address,0x8578,0x00185100,0.30,551831000a004d519b00,00280200551834005f10
romfs/fight/send_comment.rtz,memory_address,0x8580,0x00341855,0.30,9b000051180000280200,5f100016021600034328
romfs/fight/send_comment.rtz,memory_address,0x85C0,0x03165C55,0.30,04519b0000511800002a,46555dd6ff5c5b01184a
romfs/fight/send_comment.rtz,memory_address,0x85DC,0x03284440,0.30,5f130016014a0c000000,00555d3500184a000a01
romfs/fight/send_comment.rtz,memory_address,0x85E4,0x004A1800,0.40,00004044280300555d35,0a01365f0f000c000000
romfs/fight/send_comment.rtz,memory_address,0x8628,0x00311801,0.30,55160416003a5f4f005b,16044d510c0000200555
romfs/fight/send_comment.rtz,memory_address,0x8634,0x05165505,0.30,310016044d510c000020,518e000016034a531605
romfs/fight/send_comment.rtz,memory_address,0x8660,0x06160316,0.30,011605519b0000200655,511800002a555c5c1604
romfs/fight/send_comment.rtz,memory_address,0x8698,0x004C1800,0.30,00293500555d7300184d,365f0400625b01183100
romfs/fight/send_comment.rtz,memory_address,0x86A4,0x07510031,0.30,4c00365f0400625b0118,0000280000555b010a00
romfs/fight/send_comment.rtz,memory_address,0x86A8,0x00280000,0.40,0400625b011831005107,00555b010a0028010055
romfs/fight/send_comment.rtz,memory_address,0x86AC,0x015B5500,0.40,01183100510700002800,0a002801005516011600
romfs/fight/send_comment.rtz,memory_address,0x86B0,0x0128000A,0.30,51070000280000555b01,0055160116003a5f4200
romfs/fight/send_comment.rtz,memory_address,0x86B4,0x01165500,0.40,280000555b010a002801,16003a5f42005b021831
romfs/fight/send_comment.rtz,memory_address,0x86BC,0x025B0042,0.30,28010055160116003a5f,18310016014d510c0000
romfs/fight/send_comment.rtz,memory_address,0x86C8,0x02200000,0.40,5b0218310016014d510c,55184d00160141280300
romfs/fight/send_comment.rtz,memory_address,0x86CC,0x004D1855,0.30,0016014d510c00002002,16014128030055185100
romfs/fight/send_comment.rtz,memory_address,0x8700,0x004C2900,0.30,160146555dbcff5c184d,555c62d2799e6601d279
romfs/fight/send_comment.rtz,memory_address,0x8720,0x01F14BEA,0.30,294d005552f9000062f6,f6ea4bf10002011f183f
romfs/fight/send_comment.rtz,memory_address,0x8734,0x00185100,0.40,011f183f00511d000016,0041530a045350140002
romfs/fight/send_comment.rtz,memory_address,0x8760,0x01165300,0.30,017d184e004c5f100016,5352dd00025d6b005b01
romfs/fight/send_comment.rtz,memory_address,0x8774,0x0200DD52,0.30,6b005b01160053160153,1831000a004d519b0000
romfs/fight/send_comment.rtz,memory_address,0x8784,0x02280000,0.50,000a004d519b00005118,0055183c0007365f1500
romfs/fight/send_comment.rtz,memory_address,0x8794,0x001D5100,0.30,183c0007365f1500183e,0016024401294d00555d
romfs/fight/send_comment.rtz,memory_address,0x879C,0x004D2901,0.30,183e00511d0000160244,555d2e00183e00511d00
romfs/fight/send_comment.rtz,memory_address,0x87A0,0x002E5D55,0.30,1d000016024401294d00,183e00511d0000183c00
romfs/fight/send_comment.rtz,memory_address,0x87B8,0x001D5100,0.40,51720000511d0000183d,004242160244530a0253
romfs/fight/send_comment.rtz,memory_address,0x87E0,0x021AFC01,0.30,63d37e01d463d37e0009,5b0152e1000028020055
romfs/fight/send_comment.rtz,memory_address,0x87E8,0x02280000,0.40,000901fc1a025b0152e1,005516020a014a365f07
romfs/fight/send_comment.rtz,memory_address,0x87EC,0x02165500,0.40,1a025b0152e100002802,0a014a365f07000a0002
romfs/fight/send_comment.rtz,memory_address,0x880C,0x00351800,0.40,4128030055184e005f1d,1831000a004d519b0000
romfs/fight/send_comment.rtz,memory_address,0x881C,0x01440000,0.50,000a004d519b00005118,280400555d0e00183100
romfs/fight/send_comment.rtz,memory_address,0x8828,0x07510031,0.30,4401280400555d0e0018,00002804005516040a00
romfs/fight/send_comment.rtz,memory_address,0x882C,0x04280000,0.40,00555d0e001831005107,005516040a00365f0700
romfs/fight/send_comment.rtz,memory_address,0x8830,0x04165500,0.40,00183100510700002804,0a00365f07000a000263
romfs/fight/send_comment.rtz,memory_address,0x8860,0x05280144,0.30,004d519b000051180000,00555b020a0028070055
romfs/fight/send_comment.rtz,memory_address,0x8864,0x025B5500,0.40,00005118000044012805,0a00280700555b012008
romfs/fight/send_comment.rtz,memory_address,0x8868,0x0728000A,0.30,00004401280500555b02,00555b01200855160118
romfs/fight/send_comment.rtz,memory_address,0x886C,0x015B5500,0.30,280500555b020a002807,2008551601184f00603f
romfs/fight/send_comment.rtz,memory_address,0x88A0,0x07165500,0.30,003a5f0a0016034a2807,0a00365f0a000a014a28
romfs/fight/send_comment.rtz,memory_address,0x88EC,0x07165500,0.30,16041603420a01422807,0a00365f09000a012807
romfs/fight/send_comment.rtz,memory_address,0x8924,0x02000A00,0.30,01280700555d0a005d03,63555c16070a003a5f3c
romfs/fight/send_comment.rtz,memory_address,0x899C,0x06280200,0.30,415316040a014253500e,005516061603365f0700
romfs/fight/send_comment.rtz,memory_address,0x89A0,0x06165500,0.30,0a014253500e00022806,1603365f07000a000263
romfs/fight/send_comment.rtz,memory_address,0x89F4,0x06160031,0.30,635c16065352fe000118,4d5191000063fca20ed5
romfs/fight/send_comment.rtz,memory_address,0x8A04,0x00D50EA2,0.30,91000063fca20ed501fc,0301d418310051070000
romfs/fight/send_comment.rtz,memory_address,0x8A0C,0x07510031,0.30,01fca20ed5000301d418,00000a00365f04006218
romfs/fight/send_comment.rtz,memory_address,0x8A18,0x004E1862,0.30,510700000a00365f0400,5f64005b011840001831
romfs/fight/send_comment.rtz,memory_address,0x8A20,0x00401801,0.30,040062184e005f64005b,1831000a004d519b0000
romfs/fight/send_comment.rtz,memory_address,0x8A30,0x01440000,0.50,000a004d519b00005118,280100551600184d0036
romfs/fight/send_comment.rtz,memory_address,0x8A3C,0x065F3600,0.30,4401280100551600184d,005d37001600184d003a
romfs/fight/send_comment.rtz,memory_address,0x8A40,0x00375D00,0.30,00551600184d00365f06,1600184d003a5f0d0016
romfs/fight/send_comment.rtz,memory_address,0x8A58,0x004D1800,0.30,005352fa00015d240016,421601395f18000a0053
romfs/fight/send_comment.rtz,memory_address,0x8A64,0x00165300,0.30,4d00421601395f18000a,1601420a014153501000
romfs/fight/send_comment.rtz,memory_address,0x8A74,0x0100FA52,0.30,420a0141535010000253,184d00280000555c5b01
romfs/fight/send_comment.rtz,memory_address,0x8A90,0x00311800,0.40,00280100551834005f1c,0a004d519b0000511800
romfs/fight/send_comment.rtz,memory_address,0x8AB0,0x02165500,0.30,555d2d005b010a002802,16003a5f1c0016011831
romfs/fight/send_comment.rtz,memory_address,0x8AB8,0x0116001C,0.30,28020055160216003a5f,18310016024d519b0000
romfs/fight/send_comment.rtz,memory_address,0x8AF0,0x00F35900,0.30,1e9c0001010a57690016,01636e1516d2016e1516
romfs/fight/send_comment.rtz,memory_address,0x8B04,0x01165300,0.30,016e1516d20002010c16,531837004f026291cdc8
romfs/fight/send_comment.rtz,memory_address,0x8B10,0x0130C8CD,0.30,1601531837004f026291,91cdc8300000012e1837
romfs/fight/send_comment.rtz,memory_address,0x8B7C,0x010A0200,0.40,00000000531836005176,0229370055629d28c3fb
romfs/fight/send_comment.rtz,memory_address,0x8B94,0x00382900,0.30,019d28c3fb0001011d16,5516005f0d0018310051
romfs/fight/send_comment.rtz,memory_address,0x8BA0,0x00615100,0.30,38005516005f0d001831,005d0a00183100516200
romfs/fight/send_comment.rtz,memory_address,0x8BB0,0x01CC15FE,0.30,0a001831005162000062,01fe15cc010001011d16
romfs/fight/send_comment.rtz,memory_address,0x8BD4,0x00625100,0.40,00516100005d0a001832,0062f3a0952f01f3a095
romfs/fight/send_comment.rtz,memory_address,0x8BE0,0x002F95A0,0.30,62000062f3a0952f01f3,0101641600529d00010a
romfs/fight/send_comment.rtz,memory_address,0x8BE8,0x009D5200,0.30,01f3a0952f0001016416,010a0002293500550bff
romfs/fight/send_comment.rtz,memory_address,0x8C60,0x001F5700,0.30,01c41834000a003b5f2f,1209170a001209170b00
romfs/fight/send_comment.rtz,memory_address,0x8C8C,0x001F5700,0.30,593a0006223100555d29,1209170a001209170b00
romfs/fight/send_comment.rtz,memory_address,0x8CB8,0x015B0022,0.30,0622310055160007375f,180d0051850000200b55
romfs/fight/send_comment.rtz,memory_address,0x8CD0,0x00311800,0.30,160b07375f0e00160b16,514400025c1209172300
romfs/fight/send_comment.rtz,memory_address,0x8D0C,0x003F5100,0.30,00030c8fc2f53c531831,0319180d005189000155
romfs/fight/send_comment.rtz,memory_address,0x8D14,0x00895100,0.30,183100513f000319180d,015519631f2ada16011f
romfs/fight/send_comment.rtz,memory_address,0x8D24,0x01060016,0.30,19631f2ada16011f2ada,fc620118310051420000
romfs/fight/send_comment.rtz,memory_address,0x8D44,0x015B0134,0.30,000c00000000013b355f,0c0000003f1833000343
romfs/fight/send_comment.rtz,memory_address,0x8D4C,0x0033183F,0.30,355f34015b010c000000,0343280500551834000a
romfs/fight/send_comment.rtz,memory_address,0x8D50,0x05284303,0.30,5b010c0000003f183300,00551834000a01365ffa
romfs/fight/send_comment.rtz,memory_address,0x8D94,0x00435100,0.30,3c531603183200531831,05160016054253160153
romfs/fight/send_comment.rtz,memory_address,0x8DB4,0x00160500,0.30,03183200531831005143,5316011605425316020b
romfs/fight/send_comment.rtz,memory_address,0x8E78,0x01165300,0.30,53183100514300055c16,53160253160316045318
romfs/fight/send_comment.rtz,memory_address,0x8E98,0x00161701,0.30,802fcd01dc802fcd0001,5f0d00183100513d0000
romfs/fight/send_comment.rtz,memory_address,0x8EA8,0x00311800,0.40,00183100513d00005d0a,513e000062971c246f01
romfs/fight/send_comment.rtz,memory_address,0x8EB8,0x01006F24,0.30,000062971c246f01971c,011716005f0d00183100
romfs/fight/send_comment.rtz,memory_address,0x8EBC,0x00161701,0.30,1c246f01971c246f0001,5f0d00183100513b0000
romfs/fight/send_comment.rtz,memory_address,0x8ECC,0x00311800,0.40,00183100513b00005d0a,513c000062bd0eb3f901
romfs/fight/send_comment.rtz,memory_address,0x8EDC,0x0100F9B3,0.30,000062bd0eb3f901bd0e,011716005f0d00183100
romfs/fight/send_comment.rtz,memory_address,0x8EE0,0x00161701,0.30,0eb3f901bd0eb3f90001,5f0d00183100513c0000
romfs/fight/send_comment.rtz,memory_address,0x8EF0,0x00311800,0.40,00183100513c00005d0a,513b000062585b7b1b01
romfs/fight/send_comment.rtz,memory_address,0x8F00,0x02001B7B,0.30,000062585b7b1b01585b,01265b01183100514100
romfs/fight/send_comment.rtz,memory_address,0x8F04,0x015B2601,0.30,5b7b1b01585b7b1b0002,18310051410000200155
romfs/fight/send_comment.rtz,memory_address,0x8F10,0x00165501,0.30,5b011831005141000020,530a0253501400025316
romfs/fight/send_comment.rtz,memory_address,0x8F18,0x02001450,0.30,002001551600530a0253,531601511d0000531831
romfs/fight/send_comment.rtz,memory_address,0x8F34,0x010200BD,0.30,0262ec500cbd01ec500c,265b0118310051410000
romfs/fight/send_comment.rtz,memory_address,0x8F40,0x01200000,0.50,0201265b011831005141,551601511c0000531600
romfs/fight/send_comment.rtz,memory_address,0x8F70,0x00455100,0.30,4d460001012e5b011831,00200055570c00160051
romfs/fight/send_comment.rtz,memory_address,0x8F7C,0x00205100,0.40,450000200055570c0016,000c0ad7233c43531600
romfs/fight/send_comment.rtz,memory_address,0x8F94,0x00165953,0.30,512100000c0ad7233c43,0263ecb189ac01ecb189
romfs/fight/send_comment.rtz,memory_address,0x8FA8,0x00B45200,0.30,01ecb189ac0001010716,0162c084554101c08455
romfs/fight/send_comment.rtz,memory_address,0x8FD8,0x00165F37,0.30,f8e400010122183b0007,0a02160041530c000000
romfs/fight/send_comment.rtz,memory_address,0x8FDC,0x0016020A,0.30,0122183b0007375f1600,41530c0000000053183b
romfs/fight/send_comment.rtz,memory_address,0x901C,0x00160200,0.40,00000000531840005176,5f150018400051790000
romfs/fight/send_comment.rtz,memory_address,0x902C,0x0250000A,0.30,00184000517900004c5f,00005df1ff6277fd0a8e
romfs/fight/send_comment.rtz,memory_address,0x9044,0x010E5200,0.30,0177fd0a8e0001012316,010f1401221900550f15
romfs/fight/send_comment.rtz,memory_address,0x9084,0x02165506,0.30,520f01025552b5000020,16030a02530a01025082
romfs/fight/send_comment.rtz,memory_address,0x9088,0x020A0316,0.30,5552b500002006551602,530a010250820004225a
romfs/fight/send_comment.rtz,memory_address,0x90A4,0x04160200,0.30,0d24f03324185a005150,53160553521801021963
romfs/fight/send_comment.rtz,memory_address,0x90CC,0x00160019,0.30,52b90001185a0007375f,5f0d00185a00514e0000
romfs/fight/send_comment.rtz,memory_address,0x90DC,0x005A1800,0.40,00185a00514e00005d0a,514f00006256baf9a101
romfs/fight/send_comment.rtz,memory_address,0x90EC,0x0100A1F9,0.30,00006256baf9a10156ba,012616005352ba000118
romfs/fight/send_comment.rtz,memory_address,0x9108,0x004C5100,0.30,5f190016005f0d00185a,005d0a00185a00514d00
romfs/fight/send_comment.rtz,memory_address,0x9138,0x005A1800,0.40,0007375f190016005f0d,514d00005d0a00185a00
romfs/fight/send_comment.rtz,memory_address,0x914C,0x0168FA9F,0.30,00185a00514c000062b8,b89ffa68000201761600
romfs/fight/send_comment.rtz,memory_address,0x9198,0x00555100,0.30,0a083f3c0a403c53185a,025d26001601530bff00
romfs/fight/send_comment.rtz,memory_address,0x91F8,0x00165500,0.40,0300550c52b89e3e2804,0a014a365f21000c0000
romfs/fight/send_comment.rtz,memory_address,0x9268,0x06280200,0.30,00551606530a02535015,00550c8fc2753d4a2807
romfs/fight/send_comment.rtz,memory_address,0x92A4,0x03005451,0.30,53160253160753185a00,0a00531600530c000000
romfs/fight/send_comment.rtz,memory_address,0x92CC,0x010A0300,0.40,4153160753185a005154,531601530c0000000053
romfs/fight/send_comment.rtz,memory_address,0x92DC,0x00565100,0.40,01530c0000000053185a,03627f798621017f7986
romfs/fight/send_comment.rtz,memory_address,0x92E8,0x00218679,0.30,560003627f798621017f,0301fcf8025b010c0000
romfs/fight/send_comment.rtz,memory_address,0x92FC,0x0220015B,0.30,010c0000000028010055,5516000a006012000c0a
romfs/fight/send_comment.rtz,memory_address,0x9304,0x00126000,0.40,00555b0120025516000a,0c0ad7233e280100555d
romfs/fight/send_comment.rtz,memory_address,0x9570,0x00126028,0.30,0100555d7b005d08000a,0c0000a03f280100555d
romfs/fight/send_comment.rtz,memory_address,0x957C,0x00675D55,0.30,12000c0000a03f280100,5d08000a296012000ccd
romfs/fight/send_comment.rtz,memory_address,0x9620,0x07010100,0.30,6339980fe60139980fe6,1600520e010162026588
romfs/fight/send_comment.rtz,memory_address,0x9660,0x00FF0BFF,0.30,0000010a01530effffff,0a183f0bff000a103f3c
romfs/fight/send_comment.rtz,memory_address,0x96B0,0x00311700,0.40,00530c0000000053185a,513f0003185a00173100
romfs/fight/send_comment.rtz,memory_address,0x96B4,0x03003F51,0.30,00000053185a00173100,185a00173100225b0055
romfs/fight/send_comment.rtz,memory_address,0x9718,0x01161D14,0.30,003a5f240016005f0f00,4d516100005d0c00141d
romfs/fight/send_comment.rtz,memory_address,0x9724,0x01161D14,0.30,16014d516100005d0c00,4d51620000160148555d
romfs/fight/send_comment.rtz,memory_address,0x9728,0x0062514D,0.30,6100005d0c00141d1601,00160148555dd6ff5c5b
romfs/fight/send_comment.rtz,memory_address,0x9784,0x01161F14,0.30,003a5f240016005f0f00,4d514c00005d0c00141f
romfs/fight/send_comment.rtz,memory_address,0x9790,0x01161F14,0.30,16014d514c00005d0c00,4d514d0000160148555d
romfs/fight/send_comment.rtz,memory_address,0x9794,0x004D514D,0.30,4c00005d0c00141f1601,00160148555dd6ff62c2
romfs/fight/send_comment.rtz,memory_address,0x97D4,0x01442AF9,0.30,1d0a014d516200006249,49f92a44000201821600
romfs/fight/send_comment.rtz,memory_address,0x97F8,0x015B0000,0.40,5d0c00141d0a004d5162,0a00280100551601141e
romfs/fight/send_comment.rtz,memory_address,0x97FC,0x0128000A,0.30,1d0a004d516200005b01,00551601141e51070000
romfs/fight/send_comment.rtz,memory_address,0x9800,0x01165500,0.40,516200005b010a002801,141e510700003a5f2400
romfs/fight/send_comment.rtz,memory_address,0x9804,0x07511E14,0.30,5b010a00280100551601,00003a5f240016005f0f
romfs/fight/send_comment.rtz,memory_address,0x980C,0x00160024,0.30,1601141e510700003a5f,5f0f00141e16014d513b
romfs/fight/send_comment.rtz,memory_address,0x9858,0x01160000,0.40,5d0c00141f16014d514d,48555ddaff62929218ed
romfs/fight/send_comment.rtz,memory_address,0x9884,0x01161D14,0.30,03385f240016005f0f00,4d516100005d0c00141d
romfs/fight/send_comment.rtz,memory_address,0x9890,0x01161D14,0.30,16014d516100005d0c00,4d51620000160148555d
romfs/fight/send_comment.rtz,memory_address,0x9894,0x0062514D,0.30,6100005d0c00141d1601,00160148555ddaff5c16
romfs/fight/send_comment.rtz,memory_address,0x9908,0x008D510A,0.30,5f12000c000000005312,015d0f000c0000000053
romfs/fight/send_comment.rtz,memory_address,0x9918,0x01008F51,0.30,0f000c0000000053120a,120a5192000016005f0a
romfs/fight/send_comment.rtz,memory_address,0x9920,0x00160000,0.40,120a518f0001120a5192,5f0a000a0102501f0101
romfs/fight/send_comment.rtz,memory_address,0x994C,0x00195F3A,0.30,00551601141a51070000,160116003653141a1601
romfs/fight/send_comment.rtz,memory_address,0x9950,0x00160116,0.30,141a510700003a5f1900,3653141a16014d511001
romfs/fight/send_comment.rtz,memory_address,0x99AC,0x00DD9814,0.30,29010162841498dd0184,0201215b015004000028
romfs/fight/send_comment.rtz,memory_address,0x99C0,0x01160006,0.30,0400002801005516015f,630a0102141a16004d51
romfs/fight/send_comment.rtz,memory_address,0x99EC,0x011B4023,0.30,0002141c511001016272,7223401b0000010a0a01
romfs/fight/send_comment.rtz,memory_address,0x99FC,0x0111511C,0.30,401b0000010a0a010214,0162613ea6d401613ea6
romfs/fight/send_comment.rtz,memory_address,0x9A5C,0x01012150,0.30,070ec50001013d0a0002,0a00160041530c000000
romfs/fight/send_comment.rtz,memory_address,0x9A60,0x0016000A,0.30,01013d0a000250210101,41530c0000000053141d
romfs/fight/send_comment.rtz,memory_address,0x9A6C,0x020A1D14,0.30,160041530c0000000053,4d516c0002141d0a024d
romfs/fight/send_comment.rtz,memory_address,0x9A70,0x006C514D,0.30,0c0000000053141d0a02,02141d0a024d516d0000
romfs/fight/send_comment.rtz,memory_address,0x9A80,0x0250000A,0.30,1d0a024d516d00004c5f,00005defff16005f0a00
romfs/fight/send_comment.rtz,memory_address,0x9A8C,0x010A000A,0.30,500200005defff16005f,0250210101621277622c
romfs/fight/send_comment.rtz,memory_address,0x9A98,0x01002C62,0.30,0a010250210101621277,01fccf050a0002260000
romfs/fight/send_comment.rtz,memory_address,0x9A9C,0x05CFFC01,0.30,210101621277622c0001,0a000226000055502700
romfs/fight/send_comment.rtz,memory_address,0x9AB0,0x021C0000,0.50,55502700001c01555028,55502900001c03555032
romfs/fight/send_comment.rtz,memory_address,0x9AB4,0x00295055,0.30,001c0155502800001c02,001c0355503200002700
romfs/fight/send_comment.rtz,memory_address,0x9ADC,0x03270100,0.30,01270200550a00535036,00550a00535033000103
romfs/fight/send_comment.rtz,memory_address,0x9AF8,0x010A5500,0.30,0a005350340001032705,5350350001270600550a
romfs/fight/send_comment.rtz,memory_address,0x9B60,0x01009F59,0.30,512e0001574e000a1053,1c0855120851a100001c
romfs/fight/send_comment.rtz,memory_address,0x9B70,0x07004C57,0.30,55120851a100001c0955,599d00011c0a550b0001
romfs/fight/send_comment.rtz,memory_address,0x9B74,0x01009D59,0.30,a100001c0955574c0007,1c0a550b000153120a17
romfs/fight/send_comment.rtz,memory_address,0x9B98,0x00800B00,0.30,00550a00260b0055574f,5359a700011c0c550a00
romfs/fight/send_comment.rtz,memory_address,0x9BB4,0x00A35053,0.30,50ad00000b80000a013c,010bff000a183f0bff00
romfs/fight/send_comment.rtz,memory_address,0x9BF4,0x05500007,0.30,270b0055502600004c5f,0000502600005f03000d
romfs/fight/send_comment.rtz,memory_address,0x9BFC,0x035F0000,0.50,4c5f0700500500005026,000d4b2c9ef3505d0001
romfs/fight/send_comment.rtz,memory_address,0x9C84,0x00255055,0.30,b949d422504a00011e16,00502600004c5f070050
romfs/fight/send_comment.rtz,memory_address,0x9C88,0x00265000,0.50,504a00011e1655502500,004c5f07005005000014
romfs/fight/send_comment.rtz,memory_address,0x9C8C,0x075F4C00,0.40,1e165550250000502600,0050050000140c0a0153
romfs/fight/send_comment.rtz,memory_address,0x9CA0,0x00F25053,0.30,0c0a01530c0000c03f4a,031e1755141751ec0000
romfs/fight/send_comment.rtz,memory_address,0x9CC4,0x050A0400,0.30,1419140c0a02530750a4,587c001e1a555b010a00
romfs/fight/send_comment.rtz,memory_address,0x9CCC,0x015B551A,0.30,50a400040a05587c001e,0a00280000551600141a
romfs/fight/send_comment.rtz,memory_address,0x9CD0,0x0028000A,0.30,0a05587c001e1a555b01,00551600141a51070000
romfs/fight/send_comment.rtz,memory_address,0x9CD4,0x00165500,0.40,001e1a555b010a002800,141a510700003a5f2000
romfs/fight/send_comment.rtz,memory_address,0x9CD8,0x07511A14,0.30,5b010a00280000551600,00003a5f20000dbd35d2
romfs/fight/send_comment.rtz,memory_address,0x9CE8,0x01505300,0.30,3a5f20000dbd35d24516,0002501d0101141a1600
romfs/fight/send_comment.rtz,memory_address,0x9D04,0x010A0E14,0.30,48555ddaff5c50a50000,4a530c0000c03f4a5350
romfs/fight/send_comment.rtz,memory_address,0x9D10,0x00F25053,0.30,0a014a530c0000c03f4a,031e1b55141b140f0a01
romfs/fight/send_comment.rtz,memory_address,0x9D34,0x05011A50,0.30,141014110a00530a1b53,1e1c5550a500000a0458
romfs/fight/send_comment.rtz,memory_address,0x9D40,0x001C5804,0.30,01051e1c5550a500000a,1e1d55571c00140c0a40
romfs/fight/send_comment.rtz,memory_address,0x9DA4,0x03006059,0.30,0b80000a013c530a0353,141d0a0223550c0000c0
romfs/fight/send_comment.rtz,memory_address,0x9DA8,0x020A1D14,0.30,013c530a035359600003,23550c0000c03f4a5314
romfs/fight/send_comment.rtz,memory_address,0x9F18,0x010A0200,0.30,538dde141f0a004d5150,53141f0a004d51510001
romfs/fight/send_comment.rtz,memory_address,0x9F30,0x010A5300,0.40,0c00000000530c000000,530a0003141f0a004d51
romfs/fight/send_comment.rtz,memory_address,0x9F34,0x03000A53,0.30,00530c00000000530a01,141f0a004d5152000455
romfs/fight/send_comment.rtz,memory_address,0x9F58,0x010A1F14,0.30,0a014d515000020a0153,4d515100010c00000000
romfs/fight/send_comment.rtz,memory_address,0x9F5C,0x0051514D,0.30,5000020a0153141f0a01,010c00000000530c0000
romfs/fight/send_comment.rtz,memory_address,0xA010,0x010A2014,0.30,00141a16004d51b50000,1600412355141a16004d
romfs/fight/send_comment.rtz,memory_address,0xA038,0x005A171C,0.30,5c0a02581c001e225514,1e2355141b51ec000014
romfs/fight/send_comment.rtz,memory_address,0xA04C,0x00B5511C,0.30,ec000014220a00235514,0014220a012355500500
romfs/fight/send_comment.rtz,memory_address,0xA05C,0x00260201,0.30,220a012355500500000a,00550a015f0a00500500
romfs/fight/send_comment.rtz,memory_address,0xA060,0x010A5500,0.40,55500500000a01022600,5f0a00500500005df7ff
romfs/fight/bonus_effect.rtz,memory_address,0xC0,0x001F06F4,0.30,6768745f7a2e682a6112,0000787eee0700000000
romfs/fight/bonus_effect.rtz,memory_address,0xD0,0x001D098B,0.30,787eee0700000000079a,0000375b6b0c01000000
romfs/fight/bonus_effect.rtz,memory_address,0xE0,0x00241032,0.30,375b6b0c010000002b92,0000fea6dc1121000000
romfs/fight/bonus_effect.rtz,memory_address,0xE8,0x002111DC,0.30,2b92321024000000fea6,0000f82c081302000000
romfs/fight/bonus_effect.rtz,memory_address,0x108,0x0026208D,0.30,b938931b040000007976,000031a2552f17000000
romfs/fight/bonus_effect.rtz,memory_address,0x110,0x00172F55,0.30,79768d202600000031a2,00005dd999311e000000
romfs/fight/bonus_effect.rtz,memory_address,0x118,0x001E3199,0.30,31a2552f170000005dd9,0000c8c9893418000000
romfs/fight/bonus_effect.rtz,memory_address,0x120,0x00183489,0.30,5dd999311e000000c8c9,00009236815505000000
romfs/fight/bonus_effect.rtz,memory_address,0x138,0x001B60D4,0.30,44f4355f06000000bad9,000044edf06020000000
romfs/fight/bonus_effect.rtz,memory_address,0x140,0x002060F0,0.30,bad9d4601b00000044ed,0000d9f70f6623000000
romfs/fight/bonus_effect.rtz,memory_address,0x148,0x0023660F,0.30,44edf06020000000d9f7,0000fa25ba6607000000
romfs/fight/bonus_effect.rtz,memory_address,0x178,0x00197DE7,0.30,add91a730b0000003a32,00005c22388a29000000
romfs/fight/bonus_effect.rtz,memory_address,0x180,0x00298A38,0.30,3a32e77d190000005c22,0000987c799a0c000000
romfs/fight/bonus_effect.rtz,memory_address,0x1A8,0x0010A247,0.30,b7ee0ca10f000000625f,00008a530aa927000000
romfs/fight/bonus_effect.rtz,memory_address,0x1B0,0x0027A90A,0.30,625f47a2100000008a53,0000945c68af25000000
romfs/fight/bonus_effect.rtz,memory_address,0x1B8,0x0025AF68,0.30,8a530aa927000000945c,0000ce4399b111000000
romfs/fight/bonus_effect.rtz,memory_address,0x1C0,0x0011B199,0.30,945c68af25000000ce43,0000d2057ab912000000
romfs/fight/bonus_effect.rtz,memory_address,0x1C4,0x05D20000,0.50,25000000ce4399b11100,7ab912000000e0ffcebd
romfs/fight/bonus_effect.rtz,memory_address,0x1C8,0x0012B97A,0.30,ce4399b111000000d205,0000e0ffcebd28000000
romfs/fight/bonus_effect.rtz,memory_address,0x1D0,0x0028BDCE,0.30,d2057ab912000000e0ff,0000925f63c51c000000
romfs/fight/bonus_effect.rtz,memory_address,0x1D8,0x001CC563,0.30,e0ffcebd28000000925f,0000e49b68c51a000000
romfs/fight/bonus_effect.rtz,memory_address,0x1E0,0x001AC568,0.30,925f63c51c000000e49b,0000955ea5c913000000
romfs/fight/bonus_effect.rtz,memory_address,0x1E8,0x0013C9A5,0.30,e49b68c51a000000955e,000013c0d3d014000000
romfs/fight/bonus_effect.rtz,memory_address,0x1F0,0x0014D0D3,0.30,955ea5c91300000013c0,0000eed97bd215000000
romfs/fight/bonus_effect.rtz,memory_address,0x1F8,0x0015D27B,0.30,13c0d3d014000000eed9,00000e4c7eed16000000
romfs/fight/bonus_effect.rtz,memory_address,0x200,0x0016ED7E,0.30,eed97bd2150000000e4c,000092316afb22000000
